id,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id
863,The Cairns Clinic,253 Sheridan Street,Cairns,Qld,4870,07 4050 7000,-16.910828,145.76209,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30862
864,The Canberra Hospital,Yamba Drive,Garran,ACT,2605,02 5124 0000,-35.345777,149.100898,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30863
865,The Children's Hospital at Westmead,178 Hawkesbury Road,Westmead,NSW,2145,02 9845 0000,-33.801554,150.991759,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30864
866,The Eye Hospital,262 Charles Street,Launceston,Tas,7250,03 6334 4960,-41.444592,147.141609,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30865
867,The Geelong Clinic,98 Townsend Road,St Albans Park,Vic,3219,03 5248 1155,-38.182406,144.393267,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30866
868,The Hills Clinic Kellyville,15-17 Memorial Avenue,Kellyville,NSW,2155,1300 122 144,-33.716759,150.952057,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30867
869,The Hills Private Hospital,499 Windsor Road,Baulkham Hills,NSW,2153,02 9639 3333,-33.743476,150.9825,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30868
870,The Hobart Clinic,31 Chipmans Road,Rokeby,Tas,7019,03 6247 9960,-42.905613,147.435278,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30869
871,The Kilmore & District Hospital,Rutledge Street,Kilmore,Vic,3764,03 5734 2000,-37.301794,144.957915,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30870
872,The McKellar Centre,45-95 Ballarat Road,North Geelong,Vic,3215,03 5279 2222,-38.118795,144.335728,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30871
873,The Melbourne Clinic,130 Church Street,Richmond,Vic,3121,03 9429 4688,-37.814361,144.998739,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30872
874,The Memorial Hospital,Sir Edwin Smith Avenue,North Adelaide,SA,5006,08 8366 3800,-34.912733,138.599385,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30873
875,The Mornington Centre,Corner of Tyalla Grove and Separation Street,Mornington,Vic,3931,03 5976 2733,-38.230174,145.041697,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30874
876,The Northern Hospital [Epping],185 Cooper Street,Epping,Vic,3076,03 8405 8000,-37.653417,145.014381,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30875
877,The Park Centre For Mental Health,Corner of Ellerton Drive and Wolston Park Road,Wacol,Qld,4076,07 3271 8222,-27.600413,152.910246,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30876
878,The Peter James Centre [East Burwood],321-345 Burwood Highway,Forest Hill,Vic,3131,03 9881 1888,-37.852712,145.164542,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30877
879,The Prince Charles Hospital,Rode Road,Chermside,Qld,4032,07 3139 4000,-27.390497,153.021955,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30878
880,The Queen Elizabeth Hospital,28 Woodville Road,Woodville,SA,5011,08 8222 6000,-34.884179,138.534039,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30879
881,The Royal Victorian Eye & Ear Hospital,32 Gisborne Street,East Melbourne,Vic,3002,03 9929 8666,-37.808978,144.976245,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30880
882,The Skin & Cancer Foundation Australia,7 Ashley Lane,Westmead,NSW,2145,02 8833 3000,-33.8072,150.98879,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30881
883,The Southport Private Hospital,21 Spendelove Avenue,Southport,Qld,4215,07 5671 8000,-27.973078,153.407852,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30882
884,The Sydney Clinic,22-24 Murray Street,Bronte,NSW,2024,02 9389 8888,-33.901383,151.260988,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30883
885,The Sydney Private Hospital Incorporating the NSW Eye Centre,63 Victoria Street,Ashfield,NSW,2131,02 9797 0555,-33.894,151.1299,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30884
886,The Townsville Hospital,100 Angus Smith Drive,Douglas,Qld,4814,07 4433 1111,-19.320683,146.762092,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30885
887,The Tweed Hospital,14 Powell Street,Tweed Heads,NSW,2485,07 5536 1133,-28.177216,153.545458,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30886
888,The Valley Private Hospital,Corner of Police and Gladstone Roads,Mulgrave,Vic,3170,03 9790 9333,-37.938409,145.213122,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30887
889,The Victoria Clinic,324 Malvern Road,Prahran,Vic,3181,03 9526 0200,-37.847714,144.997225,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30888
890,The Victorian Rehabilitation Centre,499 Springvale Road,Glen Waverley,Vic,3150,03 9566 2777,-37.898227,145.161425,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30889
891,The Wesley Hospital,451 Coronation Drive,Auchenflower,Qld,4066,07 3232 7000,-27.478335,152.997971,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30890
892,Theodore Hospital,The Boulevard,Theodore,Qld,4719,07 4990 3000,-24.943109,150.075277,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30891
893,Thomas Walker Hospital,Hospital Road,Concord West,NSW,2138,02 9736 2288,-33.832336,151.097897,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30892
894,Thursday Island Hospital,163 Douglas Street,Thursday Island,Qld,4875,07 4069 0200,-10.588,142.21156,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30893
895,Tibooburra Hospital,Sturt Street,Tibooburra,NSW,2880,08 8091 3302,-29.433211,142.012817,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30894
896,Timboon & District Healthcare Service,21 Hospital Road,Timboon,Vic,3268,03 5558 6000,-38.486231,142.976717,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30895
897,Tingha Multi Purpose Service,Inverell Road,Tingha,NSW,2369,02 6723 3901,-29.950779,151.206732,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30896
898,Tocumwal Hospital,Adams Street,Tocumwal,NSW,2714,03 5874 2166,-35.815407,145.568996,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30897
899,Tom Price Hospital,862 Mine Road,Tom Price,WA,6751,08 9159 5222,-22.695367,117.790271,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30898
900,Tomaree Hospital,2 Trevally Street,Nelson Bay,NSW,2315,02 4984 0700,-32.720053,152.158858,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30899
901,Toosey Memorial Hospital (Longford),10 Archer Street,Longford,Tas,7301,03 6391 1202,-41.593091,147.119486,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30900
902,Toowong Private Hospital,496 Milton Road,Toowong,Qld,4066,07 3721 8000,-27.47736,152.99125,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30901
903,Toowoomba Hospital,Pechey Street,Toowoomba,Qld,4350,07 4616 6000,-27.569872,151.944433,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30902
904,Toowoomba Surgicentre,18 Scott Street,Toowoomba,Qld,4350,07 4659 3100,-27.566341,151.973785,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30903
905,Tottenham Multipurpose Service,Lot 10 Moondana Street,Tottenham,NSW,2873,02 6891 6200,-32.242711,147.358031,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30904
906,Townsville Day Surgery,1 Martinez Avenue,West End,Qld,4810,07 4725 4500,-19.268889,146.782836,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30905
907,Trangie Multi Purpose Service,28 Harris Street,Trangie,NSW,2823,02 6880 8200,-32.030813,147.976355,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30906
908,Tresillian Care Centres,McKenzie Street,Belmore,NSW,2192,02 9787 0800,-33.918732,151.097526,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30907
909,"Tresillian Family Care Centre, Kingswood",1b Barber Avenue,Kingswood,NSW,2747,02 4734 2124,-33.758161,150.714392,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30908
910,Trundle Multi Purpose Health Service,44 Brookview Street,Trundle,NSW,2875,02 6892 1900,-32.921078,147.704315,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30909
911,Tullamore Multi Purpose Health Service,1 Hinkler Street,Tullamore,NSW,2874,02 6891 3100,-32.635114,147.568997,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30910
912,Tully Hospital,Bryant Street,Tully,Qld,4854,07 4068 4144,-17.927624,145.924146,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30911
913,Tumbarumba Multi Purpose Service,4 Mitchell Street,Tumbarumba,NSW,2653,02 6948 9600,-35.778706,148.006203,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30912
914,Tumby Bay Hospital and Health Services,8-11 Esplanade,Tumby Bay,SA,5605,08 8688 2007,-34.372292,136.103932,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30913
915,Tumut Hospital,105 Simpson Street,Tumut,NSW,2720,02 6947 0800,-35.307265,148.219552,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30914
916,Tweddle Child & Family Health Centre [Footscray],53 Adelaide Street,Footscray,Vic,3011,03 9689 1577,-37.797407,144.887421,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30915
917,Tweed Day Surgery,38-44 Boyd Street,Tweed Heads,NSW,2485,07 5599 5522,-28.179019,153.539989,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30916
918,Ulladulla Endoscopy and Medical Centre,111 Princes Highway,Ulladulla,NSW,2539,02 4455 5422,-35.358764,150.473481,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30917
919,University Hospital Geelong,Bellerine Street,Geelong,Vic,3220,03 4215 0000,-38.151533,144.364964,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30918
920,Upper Murray Health & Community Services [Corryong],20 Kiell Street,Corryong,Vic,3707,02 6076 3200,-36.198711,147.902798,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30919
921,Urana Multi Purpose Service,127-129 Princess Street,Urana,NSW,2645,02 6920 8106,-35.325419,146.267316,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30920
922,Urbenville Multi Purpose Service,45 Beaury Street,Urbenville,NSW,2475,02 6634 1600,-28.471511,152.543029,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30921
923,Ursula Frayne Centre,35 Mavis Street,Footscray,Vic,3011,03 9319 7000,-37.791148,144.886747,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30922
924,Vegetable Creek Multi Purpose Service Emmaville,13-33 Glen Innes Road,Emmaville,NSW,2371,02 6734 7900,-29.450547,151.599204,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30923
925,Victoria Parade Surgery Centre,"Level 1, 100 Victoria Parade",East Melboune,Vic,3002,03 9650 4000,-37.808521,144.97476,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30924
926,Victorian Institute of Forensic Mental Health,Yarra Bend Road,Fairfield,Vic,3078,03 8684 0000,-37.78931,145.012975,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30925
927,Victorian Institute of Forensic Mental Health Prison Health Service,317 Spencer Street,Melbourne,Vic,3001,03 8684 0000,-37.812763,144.950757,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30926
928,Vision Day Surgery Camberwell,27 Denmark Hill Road,Camberwell,Vic,3123,03 9882 1347,-37.83252,145.0556,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30927
929,Vision Day Surgery Chatswood,"Level 3, 270 Victoria Avenue",Chatswood,NSW,2086,02 9424 9999,-33.795181,151.187314,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30928
930,Vision Day Surgery Eastern,852 Whitehorse Road,Box Hill,Vic,3128,03 9880 4333,-37.817591,145.119433,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30929
931,Vision Day Surgery Footscray,89 Paisley Street,Footscray,Vic,3011,03 9689 9233,-37.800508,144.895155,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30930
932,Vision Day Surgery Hurstville,8-10 Woniora Road,Hurstville,NSW,2220,02 9585 2585,-33.966949,151.100439,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30931
933,Vision Day Surgery Rivercity,401 Milton Road,Auchenflower,Qld,4066,07 3736 3000,-27.473726,152.995579,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30932
934,Vision Eye Institute,600 St Kilda Road,Melbourne,Vic,3004,03 9521 2175,-37.850605,144.980304,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30933
935,Wagga Endoscopy Centre,50 Best Street,Wagga Wagga,NSW,2650,02 6921 2711,-35.115815,147.365914,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30934
936,Wagga Wagga Hospital,260-280 Edward Street,Wagga Wagga,NSW,2650,02 5943 1000,-35.118083,147.356915,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30935
937,Wagin Hospital,Warwick Street,Wagin,WA,6315,08 9861 3444,-33.304662,117.347319,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30936
938,Waikerie Health Service,1 Lawrie Terrace,Waikerie,SA,5330,08 8541 0555,-34.182447,139.984917,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30937
939,Waikiki Private Hospital,221 Willmott Drive,Waikiki,WA,6169,08 9550 0222,-32.310552,115.763147,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30938
940,Walcha Multi Purpose Service,Middle Street,Walcha,NSW,2354,02 6774 2366,-30.987818,151.591415,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30939
941,Walcott Street Surgical Centre,41 Walcott Street,Mount Lawley,WA,6050,08 9227 9004,-31.936554,115.874141,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30940
942,Walgett Multipurpose Service,141 Fox Street,Walgett,NSW,2832,02 6828 6000,-30.030646,148.115959,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30941
943,Wangaratta Private Hospital,134-150 Templeton Street,Wangaratta,Vic,3677,03 5722 2678,-36.349299,146.312423,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30942
944,Wantirna Health,251 Mountain Highway,Wantirna,Vic,3152,03 9955 1200,-37.848525,145.225902,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30943
945,War Memorial Hospital,125 Birrell Street,Waverley,NSW,2024,02 9369 0100,-33.897496,151.253816,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30944
946,Waratah Private Hospital,31 Dora Street,Hurstville,NSW,2220,02 9598 0000,-33.963651,151.100464,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30945
947,Warialda Multi Purpose Service,Long Street,Warialda,NSW,2402,02 6728 9000,-29.538835,150.579567,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30946
948,Warners Bay Private Hospital,Fairfax Road,Warners bay,NSW,2282,02 4958 4288,-32.965262,151.641204,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30947
949,Warren Hospital,16 Hospital Avenue,Manjimup,WA,6258,08 9772 5100,-34.240969,116.154112,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30948
950,Warren Multi Purpose Service,Lot 176 Dr Kater Drive,Warren,NSW,2824,02 6847 7200,-31.693958,147.835679,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30949
